1.514733, -3.713749, -3.125556, -2.571905, 1
0.464446, -3.260993, 0.601254, 0.844904, 1
-3.431501, 0.158526, 0.045761, 0.601064, 1
-6.020403, -0.964881, 2.134313, 0.529520, 1
2.034842, 3.215829, 3.289191, -1.205144, 1
-0.773625, -0.857715, 0.158443, -2.223247, 1
1.456127, -2.486173, -0.816021, -2.982110, 1
3.269677, -1.619978, -1.472663, 3.607033, 1
-0.929930, 1.689614, -1.184312, -0.522549, 1
3.425771, -2.091771, -3.010170, 3.099659, 1
1.889305, -0.961550, -1.017260, -3.772251, 1
0.466169, -0.262211, -4.640307, 1.054418, 1
4.155798, 0.189439, -2.590651, 1.794715, 1
-0.350955, 2.541398, -1.224611, -0.794020, 1
1.430251, 0.425781, -1.488898, 0.477187, 1
-0.050305, -0.497847, -2.778118, -3.040343, 1
4.440932, -1.796049, 2.328919, -2.583951, 1
-0.803118, -0.909154, 0.068731, -2.827387, 1
-0.116679, 1.699360, -1.358139, 4.232673, 1
0.433257, -1.120552, -2.140972, -3.350258, 1
-1.071278, 2.037071, -0.306881, 0.374054, 1
1.574787, -1.346403, 1.554031, -1.502482, 1
2.339443, -1.432359, -0.586532, 0.416420, 1
-1.253278, -0.337129, 3.211068, 0.944127, 1
0.348922, 0.013699, 1.510493, 2.130475, 1
2.590827, 2.371854, 4.119489, -1.711529, 1
0.320313, -1.761777, -1.155071, 1.402763, 1
1.407376, 1.149108, 1.692748, 2.255659, 1
1.860426, -2.244815, -2.627954, 1.729030, 1
1.260611, 1.417079, -5.626881, 2.560072, 1
2.465696, -0.506153, -1.422603, -0.493966, 1
0.091049, -0.813989, 3.435965, 1.101661, 1
-2.016349, 1.803837, -3.442657, -0.797484, 1
2.138202, 1.396612, 0.038622, -1.827650, 1
2.942649, 2.593709, 2.034321, -0.187735, 1
0.259366, 0.948600, 1.357284, -2.058104, 1
-1.034068, 0.850812, -1.508460, -3.937008, 1
2.554328, 2.215195, -0.203553, -4.402890, 1
2.414248, -0.458983, -0.944863, -0.033909, 1
-1.354517, -1.902071, -0.153197, -1.222148, 1
-1.603861, 1.484863, 2.770886, -0.593990, 1
0.467520, -1.716228, -0.270979, -2.407937, 1
-1.117422, 0.086972, -2.856549, -0.401737, 1
-2.516082, 0.593320, -1.656144, -4.294835, 1
2.048593, -2.207597, -2.341345, 0.200931, 1
1.328492, -3.531205, 0.283942, -0.709059, 1
1.603919, -0.464294, 0.858416, 0.290906, 1
-2.704210, 0.045462, 2.138945, -3.221838, 1
-2.669594, -4.593623, -2.472081, -1.459457, 1
0.870958, -1.906159, 2.800548, -0.978551, 1
0.738463, 2.304251, -1.822315, 1.265082, 1
1.945969, -0.820716, -0.364014, 0.944424, 1
1.281762, -3.950925, 2.753296, 2.828164, 1
4.394550, 0.371367, -3.389580, 0.715380, 1
2.417804, 1.441688, 0.530059, -2.002462, 1
-0.922880, -1.197843, 0.117616, -0.064856, 1
-1.096878, -0.636797, 2.232579, 0.669649, 1
1.115302, -1.110864, -1.785823, 1.911069, 1
1.922345, 3.654859, -1.079677, -1.752875, 1
