0.120211, -0.420358, 1
0.781247, 1.302954, 1
3.542952, 1.538576, 1
-0.456434, 1.739348, 1
1.667104, 1.072712, 1
0.069847, 1.448849, 1
1.804858, 1.785092, 1
2.815518, -1.404598, 1
-0.218145, 1.445669, 1
0.299740, 0.783007, 1
0.467800, 2.005098, 1
1.246937, -0.024891, 1
1.063445, 2.373441, 1
2.651283, 1.157915, 1
-0.072664, 0.039803, 1
-1.952923, 1.027413, 1
0.539217, 0.246929, 1
1.745238, 0.373728, 1
-0.700121, 0.440848, 1
1.892936, 0.923807, 1
2.560752, 0.734281, 1
-0.625444, 0.628229, 1
1.246088, 0.755868, 1
0.978167, -0.303813, 1
1.531773, 1.288489, 1
0.801440, -2.193380, 1
-0.719101, 0.855778, 1
1.464104, 1.240325, 1
0.725465, 0.472003, 1
0.465096, 1.643388, 1
1.007413, 1.170797, 1
1.491784, 1.475560, 1
-0.296000, 1.883734, 1
0.399873, 2.039093, 1
0.310379, 0.793989, 1
1.697339, 1.688364, 1
0.386272, 3.028458, 1
0.022164, -0.058814, 1
1.684043, -1.428751, 1
1.795808, -1.122815, 1
1.700403, 1.081983, 1
1.229047, 2.129109, 1
0.624889, 0.912787, 1
1.693751, 0.833402, 1
0.737506, 0.315252, 1
0.825019, 1.610496, 1
0.643734, 0.357921, 1
3.092440, 1.110657, 1
-0.846772, -1.242756, 1
0.303434, -0.030051, 1
2.899976, 2.097127, 1
1.216499, 2.141900, 1
0.702261, 2.948136, 1
1.289011, 1.009183, 1
0.773743, 1.988683, 1
-1.463234, 1.228703, 1
1.538081, 3.357729, 1
0.917167, 0.722551, 1
0.470617, 1.176921, 1
-0.246756, 0.243067, 1
1.514756, 1.051301, 1
0.200078, 1.735745, 1
2.041390, 1.450919, 1
1.328369, 1.950710, 1
1.603931, 0.758869, 1
0.867176, 3.033144, 1
1.538434, 0.248395, 1
2.328168, 0.497236, 1
1.622277, 2.624846, 1
2.280454, 2.183195, 1
1.639380, -0.246744, 1
1.793712, -1.380661, 1
2.260281, 0.909426, 1
-0.546542, 0.940414, 1
3.645515, -0.860686, 1
1.255985, 1.588791, 1
1.396576, 1.395037, 1
1.796001, 0.309221, 1
1.701016, 1.614151, 1
-0.761513, 1.276899, 1
1.557312, 1.572936, 1
0.198668, 1.083061, 1
0.899876, -0.417597, 1
0.332558, 3.245462, 1
1.108220, -2.311740, 1
0.633223, 1.652931, 1
1.181873, 0.209407, 1
0.749667, 0.855714, 1
2.305831, 1.530234, 1
0.478585, 1.960137, 1
1.098475, 1.932874, 1
0.542927, 1.561646, 1
0.846239, 0.408500, 1
0.106144, 0.220903, 1
4.106872, 0.837187, 1
1.741436, 0.396878, 1
0.647377, 1.386527, 1
1.319246, 2.652386, 1
-0.257378, 1.447394, 1
1.507495, 0.069222, 1
-1.412541, -0.252926, 0
-1.851638, -2.958670, 0
-0.367930, -0.811558, 0
0.262525, -0.111132, 0
0.221019, 1.146567, 0
-0.077526, -1.220286, 0
0.472707, -1.209491, 0
-1.204459, -1.396551, 0
1.011850, -0.065870, 0
-0.971167, -1.148505, 0
-1.940733, 0.031928, 0
-1.197222, -0.798530, 0
-2.002575, -0.595763, 0
-1.057389, -0.178269, 0
-0.255990, -1.527996, 0
-1.860061, -0.330934, 0
-1.641005, 0.555953, 0
-1.227309, 1.011338, 0
-0.041537, -0.966822, 0
-1.143412, -1.524429, 0
-1.905006, -0.165490, 0
-0.482221, -1.376062, 0
0.112892, 0.029550, 0
-2.769394, -2.629087, 0
-1.716192, 0.196158, 0
-1.281272, -1.276418, 0
-0.431160, 0.193828, 0
0.062833, -2.204305, 0
-0.340560, 0.854820, 0
-0.510180, -1.474571, 0
-0.329742, -1.328493, 0
0.566642, 0.534612, 0
-1.839476, -1.360100, 0
0.536988, -0.546403, 0
-4.248299, -1.789668, 0
0.990041, -1.671432, 0
-2.336070, -2.167085, 0
-0.703998, -2.180454, 0
1.281262, 0.082144, 0
0.018849, -0.428919, 0
-0.908627, 0.247877, 0
1.156410, -2.350954, 0
-1.509694, -1.040754, 0
-2.768272, -2.455445, 0
-1.507700, -1.211410, 0
-1.282430, -0.853289, 0
-0.190138, -1.011909, 0
0.624276, -1.206468, 0
-2.641080, -0.344766, 0
-2.062493, -2.786089, 0
-1.798209, -0.781706, 0
-1.067133, -1.838296, 0
-1.024833, -1.568026, 0
0.645523, -2.115841, 0
-1.028645, -2.408666, 0
-2.682638, -2.704404, 0
0.731869, -0.277235, 0
-3.473477, -1.921419, 0
-1.126824, -0.996424, 0
-0.070126, -1.008956, 0
-1.197791, 0.615221, 0
-1.572111, -0.890670, 0
-1.026840, -1.515004, 0
-1.489008, -0.160619, 0
-0.420245, -1.704856, 0
-1.477821, -1.286334, 0
-2.033828, -1.030753, 0
-0.346232, -0.134003, 0
0.955738, 0.388555, 0
-2.284250, -0.669322, 0
0.290788, -0.700423, 0
-2.151373, -2.188418, 0
-0.144152, -0.315678, 0
0.213722, 1.283713, 0
-0.175675, -0.196249, 0
0.293075, 0.164346, 0
-3.463372, -1.665945, 0
-0.614366, 0.302080, 0
-2.190676, -1.250709, 0
-0.841127, -1.891002, 0
-1.279582, -0.416925, 0
-0.607935, -2.027179, 0
-2.253985, -0.945028, 0
-0.363372, 0.198620, 0
-0.265962, -0.524944, 0
-2.604496, -2.016210, 0
-0.134320, -0.253854, 0
-1.836461, -0.135178, 0
-2.117811, 0.321058, 0
0.412298, -1.808555, 0
-2.865427, -2.187097, 0
-0.368474, -0.912989, 0
-0.462809, -1.936293, 0
-0.605916, -1.534007, 0
1.169609, -1.050378, 0
-2.297668, -0.354737, 0
-1.335464, -1.534901, 0
-1.018848, -2.536232, 0
-1.289322, -0.917176, 0
-1.648176, 0.069786, 0
